assessmentId,internalTaxonId,scientificName,code,name,international,national,other,subsistence
95212213,22684641,Vini peruviana,13,"Pets/display animals, horticulture",true,,,
95218288,22693182,Numenius tahitiensis,1,Food - human,,true,,true
96555039,2188,Astacoides betsileoensis,1,Food - human,,true,,true
96555259,2187,Astacoides caldwelli,1,Food - human,,,,true
96555789,153654,Astacoides hobbsi,1,Food - human,,,,true
96555878,2184,Astacoides crosnieri,1,Food - human,,,,true
96877452,98152257,Goniurosaurus kuroiwae,13,"Pets/display animals, horticulture",true,true,,
96878070,178488,Takydromus toyamai,13,"Pets/display animals, horticulture",true,,,
96894956,62256,Trionyx triunguis,13,"Pets/display animals, horticulture",true,true,,
96894956,62256,Trionyx triunguis,1,Food - human,,true,,true
97011583,10260,Haplochromis retrodens,1,Food - human,,,,true
97101653,872,Haplochromis welcommei,1,Food - human,,,,true
97110115,60570,Haplochromis xanthopteryx,1,Food - human,,,,true
97114841,60574,Haplochromis luteus,1,Food - human,,,,true
97118092,185827,Haplochromis fusiformis,1,Food - human,,,,true
97118991,60580,Haplochromis gigas,1,Food - human,,,,true
97123761,185854,Haplochromis azureus,1,Food - human,,,,true
97124579,60670,Haplochromis igneopinnis,1,Food - human,,,,true
97168578,22104,Trichechus senegalensis,17,Other (free text),,,"",true
97168578,22104,Trichechus senegalensis,1,Food - human,,true,,true
97168578,22104,Trichechus senegalensis,3,Medicine - human & veterinary,,,,true
97168578,22104,Trichechus senegalensis,13,"Pets/display animals, horticulture",true,,,
97210384,97210381,Cnemaspis psychedelica,13,"Pets/display animals, horticulture",true,,,
97212874,136603,Neofelis diardi,11,Other household goods,true,true,,true
97212874,136603,Neofelis diardi,10,"Wearing apparel, accessories",true,true,,true
97212874,136603,Neofelis diardi,16,Establishing ex-situ production *,,,,
97215090,14519,Neofelis nebulosa,3,Medicine - human & veterinary,true,true,,true
97215090,14519,Neofelis nebulosa,10,"Wearing apparel, accessories",true,true,,true
97215090,14519,Neofelis nebulosa,1,Food - human,true,true,,true
97294046,184436,Graptemys gibbonsi,13,"Pets/display animals, horticulture",true,true,,
97360350,5957,Cuora yunnanensis,13,"Pets/display animals, horticulture",true,true,,
97360350,5957,Cuora yunnanensis,14,Research,,true,,
97360350,5957,Cuora yunnanensis,1,Food - human,,,,
97383753,20824,Sternotherus depressus,13,"Pets/display animals, horticulture",,,,
97396666,8070,Erymnochelys madagascariensis,13,"Pets/display animals, horticulture",true,,,
97396666,8070,Erymnochelys madagascariensis,1,Food - human,,,,true
97396666,8070,Erymnochelys madagascariensis,16,Establishing ex-situ production *,,,,
97411228,4968,Clemmys guttata,13,"Pets/display animals, horticulture",true,true,,true
97411228,4968,Clemmys guttata,16,Establishing ex-situ production *,,,,
97416259,4965,Glyptemys insculpta,13,"Pets/display animals, horticulture",,true,,true
97416755,4967,Glyptemys muhlenbergii,13,"Pets/display animals, horticulture",,true,,true
97417240,9496,Graptemys barbouri,13,"Pets/display animals, horticulture",true,,,
97417240,9496,Graptemys barbouri,1,Food - human,,,,true
97417639,9497,Graptemys caglei,13,"Pets/display animals, horticulture",true,true,,
97417639,9497,Graptemys caglei,16,Establishing ex-situ production *,,,,
97418378,9498,Graptemys flavimaculata,13,"Pets/display animals, horticulture",,true,,true
97421112,9499,Graptemys oculifera,13,"Pets/display animals, horticulture",true,true,,
97423604,184437,Graptemys pearlensis,13,"Pets/display animals, horticulture",true,true,,
97428179,21641,Terrapene carolina,13,"Pets/display animals, horticulture",,,,true
97431862,170502,Mauremys reevesii,3,Medicine - human & veterinary,,,,
97431862,170502,Mauremys reevesii,16,Establishing ex-situ production *,,,,
97431862,170502,Mauremys reevesii,1,Food - human,,,,
97662794,193736,Balistes capriscus,1,Food - human,,true,,true
97662794,193736,Balistes capriscus,15,Sport hunting/specimen collecting,,,,true
97667070,190422,Mola mola,1,Food - human,,true,,true
97672550,6232,Dama mesopotamica,1,Food - human,,,,true
98641865,54518,Atelopus ignescens,3,Medicine - human & veterinary,,,,true
98641865,54518,Atelopus ignescens,13,"Pets/display animals, horticulture",true,,,
100162293,11071,Labeo seeberi,1,Food - human,,,,true
100240441,21215142,Bombus dahlbomii,17,Other (free text),,,"",
101293528,2892,Bos mutus,1,Food - human,,true,,true
101743329,7040,Liopholis kintorei,1,Food - human,,,,true
101743329,7040,Liopholis kintorei,13,"Pets/display animals, horticulture",,true,,
101743579,21902,Tiliqua adelaidensis,13,"Pets/display animals, horticulture",,true,,
101752345,83778268,Varanus mitchelli,13,"Pets/display animals, horticulture",,true,,
102421779,15954,Panthera pardus,3,Medicine - human & veterinary,true,true,,true
102421779,15954,Panthera pardus,15,Sport hunting/specimen collecting,true,true,,
102421779,15954,Panthera pardus,10,"Wearing apparel, accessories",true,true,,
103193535,103192401,Tokea orthostichon,17,Other (free text),,,Fishing bait/lures,true
103193535,103192401,Tokea orthostichon,3,Medicine - human & veterinary,,,,true
103193535,103192401,Tokea orthostichon,1,Food - human,,,,true
103431781,13894,Moschus berezovskii,3,Medicine - human & veterinary,true,true,,true
103431781,13894,Moschus berezovskii,6,Other chemicals,true,true,,
103431781,13894,Moschus berezovskii,1,Food - human,,,,true
103431781,13894,Moschus berezovskii,16,Establishing ex-situ production *,,,,
103433002,41876,Odontaspis ferox,1,Food - human,,true,,true
104023990,103656357,Erythropitta inspeculata,13,"Pets/display animals, horticulture",,true,,true
104023990,103656357,Erythropitta inspeculata,1,Food - human,,true,,true
104024239,103656367,Erythropitta caeruleitorques,13,"Pets/display animals, horticulture",,true,,true
104024239,103656367,Erythropitta caeruleitorques,1,Food - human,,true,,true
104024483,103656371,Erythropitta palliceps,13,"Pets/display animals, horticulture",,true,,true
104024483,103656371,Erythropitta palliceps,1,Food - human,,true,,true
104026304,103656470,Erythropitta splendida,13,"Pets/display animals, horticulture",,true,,true
104026304,103656470,Erythropitta splendida,1,Food - human,,true,,true
104030461,103656912,Pitta rosenbergii,13,"Pets/display animals, horticulture",true,,,
104074332,103702904,Lalage conjuncta,13,"Pets/display animals, horticulture",true,,,
104120090,39407,Hemitrygon laosensis,14,Research,true,true,,
104120090,39407,Hemitrygon laosensis,13,"Pets/display animals, horticulture",true,true,,
104120090,39407,Hemitrygon laosensis,1,Food - human,,,,true
104161256,22714043,Zosterops saypani,13,"Pets/display animals, horticulture",true,,,
104162116,103894733,Mixornis prillwitzi,13,"Pets/display animals, horticulture",true,,,
104171073,39406,Fontitrygon garouaensis,13,"Pets/display animals, horticulture",,,,true
104172339,161495,Fontitrygon margarita,1,Food - human,,true,,true
104173622,39414,Fontitrygon ukpam,12,"Handicrafts, jewellery, etc.",,,,true
104180982,44185,Fluvitrygon oxyrhyncha,13,"Pets/display animals, horticulture",,,,true
104182090,39411,Fluvitrygon signifer,18,Unknown,true,true,,true
104186555,161566,Maculabatis gerrardi,10,"Wearing apparel, accessories",true,true,,true
104186555,161566,Maculabatis gerrardi,1,Food - human,true,true,,true
104190354,161540,Maculabatis pastinacoides,10,"Wearing apparel, accessories",true,true,,true
104190354,161540,Maculabatis pastinacoides,1,Food - human,,true,,true
104217117,103767625,Larvivora tanensis,1,Food - human,,true,,true
104217117,103767625,Larvivora tanensis,13,"Pets/display animals, horticulture",true,,,
104219816,161615,Pateobatis fai,1,Food - human,true,true,,true
104219816,161615,Pateobatis fai,10,"Wearing apparel, accessories",true,true,,
104229717,161744,Pateobatis jenkinsii,10,"Wearing apparel, accessories",,,,
104229717,161744,Pateobatis jenkinsii,1,Food - human,,,,
104234006,161547,Pateobatis uarnacoides,10,"Wearing apparel, accessories",true,true,,true
104234006,161547,Pateobatis uarnacoides,1,Food - human,true,true,,true
104247646,103838531,Pyrrhula waterstradti,13,"Pets/display animals, horticulture",,true,,true
104271180,22713953,Zosterops winifredae,13,"Pets/display animals, horticulture",true,,,
104272419,22713957,Zosterops silvanus,13,"Pets/display animals, horticulture",true,,,
104279152,22721102,Junco insularis,13,"Pets/display animals, horticulture",true,,,
104280437,161431,Urogymnus granulatus,10,"Wearing apparel, accessories",true,true,,true
104280437,161431,Urogymnus granulatus,1,Food - human,,true,,true
104290442,161546,Urogymnus lobistomus,1,Food - human,,true,,true
104292419,195320,Urogymnus polylepis,13,"Pets/display animals, horticulture",true,true,,
104292419,195320,Urogymnus polylepis,1,Food - human,,true,,true
104292419,195320,Urogymnus polylepis,17,Other (free text),,,,true
104292419,195320,Urogymnus polylepis,15,Sport hunting/specimen collecting,,true,,
104306749,161719,Fluvitrygon kittipongi,1,Food - human,true,true,,true
104306749,161719,Fluvitrygon kittipongi,13,"Pets/display animals, horticulture",true,true,,
104338311,103827052,Pycnonotus dispar,1,Food - human,,true,,true
104338311,103827052,Pycnonotus dispar,13,"Pets/display animals, horticulture",true,,,
104339935,103831996,Pycnonotus snouckaerti,13,"Pets/display animals, horticulture",true,,,
104349008,103871334,Acridotheres javanicus,13,"Pets/display animals, horticulture",true,true,,
107263066,41586,Lycalopex fulvipes,13,"Pets/display animals, horticulture",,,,true
107263066,41586,Lycalopex fulvipes,10,"Wearing apparel, accessories",,,,true
109480570,109480565,Nangura spinosa,13,"Pets/display animals, horticulture",,true,,
109876922,39371,Carcharhinus leiodon,1,Food - human,true,true,,
109905030,161476,Acroteriobatus variegatus,1,Food - human,true,true,,
109922492,104023514,Aetomylaeus milvus,10,"Wearing apparel, accessories",,true,,
109922492,104023514,Aetomylaeus milvus,1,Food - human,,true,,
109922508,107604987,Maculabatis arabica,1,Food - human,true,true,,
109922508,107604987,Maculabatis arabica,10,"Wearing apparel, accessories",,true,,
110023718,714,Ailurus fulgens,3,Medicine - human & veterinary,true,true,,true
110023718,714,Ailurus fulgens,13,"Pets/display animals, horticulture",true,true,,
110023718,714,Ailurus fulgens,10,"Wearing apparel, accessories",,true,,true
110023718,714,Ailurus fulgens,1,Food - human,,true,,true
110038017,22682531,Rhyticeros narcondami,1,Food - human,,true,,true
110038017,22682531,Rhyticeros narcondami,13,"Pets/display animals, horticulture",true,,,
110039784,22695306,Spilornis kinabaluensis,13,"Pets/display animals, horticulture",true,,,
110040250,22709711,Larvivora ruficeps,13,"Pets/display animals, horticulture",true,,,
110042215,22714696,Acrocephalus paludicola,13,"Pets/display animals, horticulture",true,,,
110049812,22696186,Nisaetus nanus,13,"Pets/display animals, horticulture",true,,,
110050373,22696165,Nisaetus bartelsi,13,"Pets/display animals, horticulture",,true,,true
110051404,22725499,Ninox reyi,13,"Pets/display animals, horticulture",true,,,
110054350,22680339,Marmaronetta angustirostris,15,Sport hunting/specimen collecting,,true,,true
110054350,22680339,Marmaronetta angustirostris,1,Food - human,,true,,true
110054350,22680339,Marmaronetta angustirostris,13,"Pets/display animals, horticulture",true,,,
110064997,22727255,Ciconia episcopus,13,"Pets/display animals, horticulture",,true,,true
110064997,22727255,Ciconia episcopus,1,Food - human,,true,,true
110066434,22697685,Ciconia stormi,1,Food - human,,true,,true
110066434,22697685,Ciconia stormi,13,"Pets/display animals, horticulture",true,,,
110067690,22691634,Ducula carola,1,Food - human,,true,,true
110067690,22691634,Ducula carola,13,"Pets/display animals, horticulture",true,,,
110095502,22690173,Columba elphinstonii,15,Sport hunting/specimen collecting,,true,,true
110095502,22690173,Columba elphinstonii,1,Food - human,,true,,true
110095502,22690173,Columba elphinstonii,13,"Pets/display animals, horticulture",true,,,
110099638,22690097,Columba eversmanni,1,Food - human,,true,,true
110100779,22690191,Columba punicea,13,"Pets/display animals, horticulture",,true,,true
110100779,22690191,Columba punicea,1,Food - human,,true,,true
110102270,22726572,Chrysocolaptes xanthocephalus,13,"Pets/display animals, horticulture",,true,,true
110103586,22680064,Asarcornis scutulata,1,Food - human,,true,,true
110103586,22680064,Asarcornis scutulata,13,"Pets/display animals, horticulture",true,,,
110106998,22727280,Anas albogularis,1,Food - human,,true,,true
110106998,22727280,Anas albogularis,13,"Pets/display animals, horticulture",true,,,
110139877,22680592,Turnix everetti,1,Food - human,,true,,true
110147782,22684969,Prioniturus luconensis,13,"Pets/display animals, horticulture",true,,,
110159856,22728616,Gymnocrex talaudensis,1,Food - human,,true,,true
110214743,22708367,Geokichla cinerea,13,"Pets/display animals, horticulture",,true,,true
110214743,22708367,Geokichla cinerea,1,Food - human,,true,,true
110274000,22726334,Ninox mindorensis,13,"Pets/display animals, horticulture",true,,,
110287090,22725505,Ninox rumseyi,13,"Pets/display animals, horticulture",true,,,
110390029,22692156,Grus americana,15,Sport hunting/specimen collecting,,true,,true
110390029,22692156,Grus americana,1,Food - human,,true,,true
110390029,22692156,Grus americana,13,"Pets/display animals, horticulture",true,,,
110435138,22715758,Trochalopteron yersini,13,"Pets/display animals, horticulture",,,,
110438391,22692024,Sypheotides indicus,15,Sport hunting/specimen collecting,,true,,true
110438391,22692024,Sypheotides indicus,13,"Pets/display animals, horticulture",,true,,true
110438391,22692024,Sypheotides indicus,1,Food - human,,true,,true
110443604,22696027,Clanga clanga,15,Sport hunting/specimen collecting,,true,,true
110443604,22696027,Clanga clanga,13,"Pets/display animals, horticulture",,true,,true
110475642,22685766,Rhynchopsitta pachyrhyncha,1,Food - human,,true,,true
110475642,22685766,Rhynchopsitta pachyrhyncha,13,"Pets/display animals, horticulture",true,,,
110481172,22692604,Gymnocrex rosenbergii,1,Food - human,,true,,true
110481858,22697713,Leptoptilos javanicus,1,Food - human,,true,,true
110481858,22697713,Leptoptilos javanicus,13,"Pets/display animals, horticulture",true,,,
110488626,22694711,Sterna acuticauda,1,Food - human,,true,,true
110525916,22696495,Falco cherrug,15,Sport hunting/specimen collecting,true,true,,
110525916,22696495,Falco cherrug,13,"Pets/display animals, horticulture",true,,,
110610804,22680358,Aythya ferina,15,Sport hunting/specimen collecting,,true,,true
110610804,22680358,Aythya ferina,1,Food - human,,true,,true
110610804,22680358,Aythya ferina,13,"Pets/display animals, horticulture",true,,,
110628721,22686325,Amazona barbadensis,13,"Pets/display animals, horticulture",true,true,,
110659467,22692162,Grus nigricollis,1,Food - human,,true,,true
110659467,22692162,Grus nigricollis,13,"Pets/display animals, horticulture",true,,,
110781901,22700886,Cotinga maculata,11,Other household goods,,true,,true
110781901,22700886,Cotinga maculata,13,"Pets/display animals, horticulture",true,,,
111059877,22709840,Cossypha heinrichi,13,"Pets/display animals, horticulture",true,,,
111061160,22709978,Copsychus sechellarum,13,"Pets/display animals, horticulture",,true,,true
111091107,103822640,Fringilla polatzeki,13,"Pets/display animals, horticulture",true,,,
111123408,22719703,Erythrura viridifacies,13,"Pets/display animals, horticulture",true,,,
111140011,22723487,Sporophila palustris,13,"Pets/display animals, horticulture",,true,,true
111224656,22728413,Apalis flavigularis,13,"Pets/display animals, horticulture",true,,,
